date,day-stars,total-stars
06-10-2019,40,127838
07-10-2019,40,127878
08-10-2019,68,127946
09-10-2019,68,128014
10-10-2019,68,128082
11-10-2019,63,128145
12-10-2019,41,128186
13-10-2019,41,128227
14-10-2019,70,128297
15-10-2019,61,128358
16-10-2019,54,128412
17-10-2019,58,128470
18-10-2019,80,128550
19-10-2019,35,128585
20-10-2019,26,128611
21-10-2019,62,128673
22-10-2019,59,128732
23-10-2019,71,128803
24-10-2019,63,128866
25-10-2019,69,128935
26-10-2019,48,128983
27-10-2019,26,129009
28-10-2019,57,129066
29-10-2019,72,129138
30-10-2019,62,129200
31-10-2019,63,129263
01-11-2019,55,129318
02-11-2019,31,129349
03-11-2019,29,129378
04-11-2019,58,129436
05-11-2019,74,129510
06-11-2019,67,129577
07-11-2019,65,129642
08-11-2019,55,129697
09-11-2019,31,129728
10-11-2019,38,129766
11-11-2019,45,129811
12-11-2019,45,129856
13-11-2019,78,129934
14-11-2019,53,129987
15-11-2019,53,130040
16-11-2019,39,130079
17-11-2019,34,130113
18-11-2019,51,130164
19-11-2019,75,130239
20-11-2019,68,130307
21-11-2019,60,130367
22-11-2019,90,130457
23-11-2019,37,130494
24-11-2019,41,130535
25-11-2019,55,130590
26-11-2019,48,130638
27-11-2019,53,130691
28-11-2019,56,130747
29-11-2019,45,130792
30-11-2019,42,130834
01-12-2019,34,130868
02-12-2019,47,130915
03-12-2019,63,130978
04-12-2019,66,131044
05-12-2019,58,131102
06-12-2019,48,131150
07-12-2019,33,131183
08-12-2019,32,131215
09-12-2019,63,131278
10-12-2019,54,131332
11-12-2019,39,131371
12-12-2019,53,131424
13-12-2019,53,131477
14-12-2019,36,131513
15-12-2019,37,131550
16-12-2019,50,131600
17-12-2019,52,131652
18-12-2019,58,131710
19-12-2019,62,131772
20-12-2019,48,131820
21-12-2019,28,131848
22-12-2019,24,131872
23-12-2019,52,131924
24-12-2019,56,131980
25-12-2019,43,132023
26-12-2019,51,132074
27-12-2019,52,132126
28-12-2019,34,132160
29-12-2019,41,132201
30-12-2019,43,132244
31-12-2019,44,132288
01-01-2020,30,132318
02-01-2020,44,132362
03-01-2020,51,132413
04-01-2020,48,132461
05-01-2020,39,132500
06-01-2020,62,132562
07-01-2020,69,132631
08-01-2020,54,132685
09-01-2020,51,132736
10-01-2020,63,132799
11-01-2020,28,132827
12-01-2020,33,132860
13-01-2020,57,132917
14-01-2020,57,132974
15-01-2020,71,133045
16-01-2020,65,133110
17-01-2020,55,133165
18-01-2020,38,133203
19-01-2020,44,133247
20-01-2020,65,133312
21-01-2020,54,133366
22-01-2020,52,133418
23-01-2020,44,133462
24-01-2020,42,133504
25-01-2020,19,133523
26-01-2020,24,133547
27-01-2020,55,133602
28-01-2020,44,133646
29-01-2020,46,133692
30-01-2020,38,133730
31-01-2020,49,133779
01-02-2020,27,133806
02-02-2020,28,133834
03-02-2020,40,133874
04-02-2020,40,133914
05-02-2020,62,133976
06-02-2020,57,134033
07-02-2020,47,134080
08-02-2020,45,134125
09-02-2020,31,134156
10-02-2020,40,134196
11-02-2020,44,134240
12-02-2020,61,134301
13-02-2020,63,134364
14-02-2020,39,134403
15-02-2020,27,134430
16-02-2020,53,134483
17-02-2020,61,134544
18-02-2020,63,134607
19-02-2020,85,134692
20-02-2020,63,134755
21-02-2020,39,134794
22-02-2020,47,134841
23-02-2020,33,134874
24-02-2020,45,134919
25-02-2020,55,134974
26-02-2020,68,135042
27-02-2020,54,135096
28-02-2020,67,135163
29-02-2020,56,135219
01-03-2020,36,135255
02-03-2020,57,135312
03-03-2020,38,135350
04-03-2020,62,135412
05-03-2020,47,135459
06-03-2020,65,135524
07-03-2020,48,135572
08-03-2020,46,135618
09-03-2020,57,135675
10-03-2020,76,135751
11-03-2020,69,135820
12-03-2020,53,135873
13-03-2020,49,135922
14-03-2020,36,135958
15-03-2020,34,135992
16-03-2020,38,136030
17-03-2020,57,136087
18-03-2020,59,136146
19-03-2020,55,136201
20-03-2020,58,136259
21-03-2020,44,136303
22-03-2020,48,136351
23-03-2020,61,136412
24-03-2020,52,136464
25-03-2020,42,136506
26-03-2020,52,136558
27-03-2020,65,136623
28-03-2020,40,136663
29-03-2020,34,136697
30-03-2020,69,136766
31-03-2020,54,136820
01-04-2020,54,136874
02-04-2020,68,136942
03-04-2020,63,137005
04-04-2020,47,137052
05-04-2020,52,137104
06-04-2020,58,137162
07-04-2020,61,137223
08-04-2020,68,137291
09-04-2020,64,137355
10-04-2020,73,137428
11-04-2020,43,137471
12-04-2020,40,137511
13-04-2020,53,137564
14-04-2020,58,137622
15-04-2020,62,137684
16-04-2020,76,137760
17-04-2020,74,137834
18-04-2020,59,137893
19-04-2020,44,137937
20-04-2020,78,138015
21-04-2020,56,138071
22-04-2020,79,138150
23-04-2020,65,138215
24-04-2020,64,138279
25-04-2020,52,138331
26-04-2020,55,138386
27-04-2020,67,138453
28-04-2020,64,138517
29-04-2020,63,138580
30-04-2020,65,138645
01-05-2020,54,138699
02-05-2020,59,138758
03-05-2020,58,138816
04-05-2020,42,138858
05-05-2020,58,138916
06-05-2020,69,138985
07-05-2020,66,139051
08-05-2020,60,139111
09-05-2020,63,139174
10-05-2020,53,139227
11-05-2020,69,139296
12-05-2020,61,139357
13-05-2020,69,139426
14-05-2020,80,139506
15-05-2020,70,139576
16-05-2020,55,139631
17-05-2020,48,139679
18-05-2020,53,139732
19-05-2020,72,139804
20-05-2020,58,139862
21-05-2020,63,139925
22-05-2020,62,139987
23-05-2020,51,140038
24-05-2020,50,140088
25-05-2020,70,140158
26-05-2020,66,140224
27-05-2020,63,140287
28-05-2020,77,140364
29-05-2020,77,140441
30-05-2020,44,140485
31-05-2020,57,140542
01-06-2020,67,140609
02-06-2020,54,140663
03-06-2020,85,140748
04-06-2020,64,140812
05-06-2020,48,140860
06-06-2020,42,140902
07-06-2020,58,140960
08-06-2020,68,141028
09-06-2020,57,141085
10-06-2020,78,141163
11-06-2020,63,141226
12-06-2020,47,141273
13-06-2020,53,141326
14-06-2020,42,141368
15-06-2020,61,141429
16-06-2020,64,141493
17-06-2020,54,141547
18-06-2020,62,141609
19-06-2020,56,141665
20-06-2020,48,141713
21-06-2020,44,141757
22-06-2020,67,141824
23-06-2020,56,141880
24-06-2020,62,141942
25-06-2020,52,141994
26-06-2020,44,142038
27-06-2020,28,142066
28-06-2020,39,142105
29-06-2020,53,142158
30-06-2020,74,142232
01-07-2020,55,142287
02-07-2020,63,142350
03-07-2020,72,142422
04-07-2020,43,142465
05-07-2020,45,142510
06-07-2020,59,142569
07-07-2020,62,142631
08-07-2020,59,142690
09-07-2020,61,142751
10-07-2020,72,142823
11-07-2020,79,142902
12-07-2020,57,142959
13-07-2020,59,143018
14-07-2020,47,143065
15-07-2020,65,143130
16-07-2020,64,143194
17-07-2020,69,143263
18-07-2020,52,143315
19-07-2020,67,143382
20-07-2020,77,143459
21-07-2020,75,143534
22-07-2020,91,143625
23-07-2020,73,143698
24-07-2020,71,143769
25-07-2020,49,143818
26-07-2020,53,143871
27-07-2020,66,143937
28-07-2020,59,143996
29-07-2020,70,144066
30-07-2020,75,144141
31-07-2020,61,144202
01-08-2020,52,144254
02-08-2020,43,144297
03-08-2020,63,144360
04-08-2020,68,144428
05-08-2020,61,144489
06-08-2020,71,144560
07-08-2020,63,144623
08-08-2020,44,144667
09-08-2020,54,144721
10-08-2020,72,144793
11-08-2020,107,144900
12-08-2020,89,144989
13-08-2020,83,145072
14-08-2020,102,145174
15-08-2020,36,145210
16-08-2020,58,145268
17-08-2020,71,145339
18-08-2020,57,145396
19-08-2020,60,145456
20-08-2020,69,145525
21-08-2020,57,145582
22-08-2020,33,145615
23-08-2020,38,145653
24-08-2020,60,145713
25-08-2020,62,145775
26-08-2020,66,145841
27-08-2020,49,145890
28-08-2020,63,145953
29-08-2020,37,145990
30-08-2020,51,146041
31-08-2020,56,146097
01-09-2020,66,146163
02-09-2020,58,146221
03-09-2020,66,146287
04-09-2020,65,146352
05-09-2020,50,146402
06-09-2020,41,146443
07-09-2020,51,146494
08-09-2020,64,146558
09-09-2020,77,146635
10-09-2020,67,146702
11-09-2020,71,146773
12-09-2020,54,146827
13-09-2020,39,146866
14-09-2020,54,146920
15-09-2020,55,146975
16-09-2020,58,147033
17-09-2020,58,147091
18-09-2020,59,147150
19-09-2020,38,147188
20-09-2020,37,147225
21-09-2020,51,147276
22-09-2020,60,147336
23-09-2020,65,147401
24-09-2020,52,147453
25-09-2020,57,147510
26-09-2020,40,147550
27-09-2020,52,147602
28-09-2020,57,147659
29-09-2020,75,147734
30-09-2020,62,147796
01-10-2020,43,147839
02-10-2020,55,147894
03-10-2020,43,147937
04-10-2020,28,147965
05-10-2020,56,148021
06-10-2020,61,148082
07-10-2020,44,148126
08-10-2020,55,148181
09-10-2020,53,148234
10-10-2020,42,148276
11-10-2020,37,148313
12-10-2020,64,148377
13-10-2020,60,148437
14-10-2020,40,148477
15-10-2020,57,148534
16-10-2020,63,148597
17-10-2020,38,148635
18-10-2020,42,148677
19-10-2020,49,148726
20-10-2020,58,148784
21-10-2020,65,148849
22-10-2020,110,148959
23-10-2020,104,149063
24-10-2020,61,149124
25-10-2020,42,149166
26-10-2020,55,149221
27-10-2020,80,149301
28-10-2020,60,149361
29-10-2020,59,149420
30-10-2020,51,149471
31-10-2020,35,149506
01-11-2020,36,149542
02-11-2020,50,149592
03-11-2020,62,149654
04-11-2020,47,149701
05-11-2020,43,149744
06-11-2020,51,149795
07-11-2020,46,149841
08-11-2020,38,149879
09-11-2020,49,149928
10-11-2020,49,149977
11-11-2020,47,150024
12-11-2020,50,150074
13-11-2020,71,150145
14-11-2020,50,150195
15-11-2020,52,150247
16-11-2020,47,150294
17-11-2020,64,150358
18-11-2020,75,150433
19-11-2020,45,150478
20-11-2020,53,150531
21-11-2020,41,150572
22-11-2020,38,150610
23-11-2020,58,150668
24-11-2020,61,150729
25-11-2020,55,150784
26-11-2020,55,150839
27-11-2020,65,150904
28-11-2020,51,150955
29-11-2020,41,150996
30-11-2020,53,151049
01-12-2020,56,151105
02-12-2020,65,151170
03-12-2020,60,151230
04-12-2020,53,151283
05-12-2020,33,151316
06-12-2020,36,151352
07-12-2020,61,151413
08-12-2020,53,151466
09-12-2020,66,151532
10-12-2020,60,151592
11-12-2020,53,151645
12-12-2020,55,151700
13-12-2020,40,151740
14-12-2020,72,151812
15-12-2020,67,151879
16-12-2020,58,151937
17-12-2020,54,151991
18-12-2020,49,152040
19-12-2020,39,152079
20-12-2020,54,152133
21-12-2020,69,152202
22-12-2020,65,152267
23-12-2020,52,152319
24-12-2020,42,152361
25-12-2020,56,152417
26-12-2020,35,152452
27-12-2020,43,152495
28-12-2020,46,152541
29-12-2020,54,152595
30-12-2020,61,152656
31-12-2020,42,152698
01-01-2021,40,152738
02-01-2021,43,152781
03-01-2021,32,152813
04-01-2021,56,152869
05-01-2021,58,152927
06-01-2021,62,152989
07-01-2021,61,153050
08-01-2021,52,153102
09-01-2021,32,153134
10-01-2021,31,153165
11-01-2021,43,153208
12-01-2021,50,153258
13-01-2021,58,153316
14-01-2021,62,153378
15-01-2021,51,153429
16-01-2021,52,153481
17-01-2021,50,153531
18-01-2021,44,153575
19-01-2021,82,153657
20-01-2021,51,153708
21-01-2021,53,153761
22-01-2021,52,153813
23-01-2021,47,153860
24-01-2021,38,153898
25-01-2021,75,153973
26-01-2021,60,154033
27-01-2021,50,154083
28-01-2021,64,154147
29-01-2021,49,154196
30-01-2021,36,154232
31-01-2021,41,154273
01-02-2021,48,154321
02-02-2021,60,154381
03-02-2021,51,154432
04-02-2021,59,154491
05-02-2021,73,154564
06-02-2021,57,154621
07-02-2021,48,154669
08-02-2021,51,154720
09-02-2021,48,154768
10-02-2021,53,154821
11-02-2021,52,154873
12-02-2021,47,154920
13-02-2021,52,154972
14-02-2021,37,155009
15-02-2021,62,155071
16-02-2021,45,155116
17-02-2021,44,155160
18-02-2021,46,155206
19-02-2021,57,155263
20-02-2021,59,155322
21-02-2021,36,155358
22-02-2021,50,155408
23-02-2021,55,155463
24-02-2021,68,155531
25-02-2021,45,155576
26-02-2021,54,155630
27-02-2021,33,155663
28-02-2021,36,155699
01-03-2021,56,155755
02-03-2021,63,155818
03-03-2021,48,155866
04-03-2021,59,155925
05-03-2021,69,155994
06-03-2021,50,156044
07-03-2021,52,156096
08-03-2021,60,156156
09-03-2021,70,156226
10-03-2021,72,156298
11-03-2021,61,156359
12-03-2021,58,156417
13-03-2021,45,156462
14-03-2021,46,156508
15-03-2021,61,156569
16-03-2021,53,156622
17-03-2021,47,156669
18-03-2021,68,156737
19-03-2021,51,156788
20-03-2021,39,156827
21-03-2021,47,156874
22-03-2021,51,156925
23-03-2021,70,156995
24-03-2021,128,157123
25-03-2021,119,157242
26-03-2021,65,157307
27-03-2021,33,157340
28-03-2021,47,157387
29-03-2021,66,157453
30-03-2021,61,157514
31-03-2021,58,157572
01-04-2021,49,157621
02-04-2021,48,157669
03-04-2021,33,157702
04-04-2021,46,157748
05-04-2021,50,157798
06-04-2021,56,157854
07-04-2021,63,157917
08-04-2021,55,157972
09-04-2021,50,158022
10-04-2021,37,158059
11-04-2021,39,158098
12-04-2021,50,158148
13-04-2021,59,158207
14-04-2021,49,158256
15-04-2021,43,158299
16-04-2021,48,158347
17-04-2021,45,158392
18-04-2021,57,158449
19-04-2021,65,158514
20-04-2021,47,158561
21-04-2021,47,158608
22-04-2021,76,158684
23-04-2021,59,158743
24-04-2021,41,158784
25-04-2021,43,158827
26-04-2021,44,158871
27-04-2021,69,158940
28-04-2021,72,159012
29-04-2021,50,159062
30-04-2021,58,159120
01-05-2021,34,159154
02-05-2021,33,159187
03-05-2021,33,159220
04-05-2021,57,159277
05-05-2021,52,159329
06-05-2021,47,159376
07-05-2021,55,159431
08-05-2021,47,159478
09-05-2021,37,159515
10-05-2021,48,159563
11-05-2021,47,159610
12-05-2021,48,159658
13-05-2021,50,159708
14-05-2021,46,159754
15-05-2021,48,159802
16-05-2021,45,159847
17-05-2021,50,159897
18-05-2021,61,159958
19-05-2021,58,160016
20-05-2021,48,160064
21-05-2021,46,160110
22-05-2021,44,160154
23-05-2021,45,160199
24-05-2021,60,160259
25-05-2021,54,160313
26-05-2021,49,160362
27-05-2021,51,160413
28-05-2021,43,160456
29-05-2021,47,160503
30-05-2021,48,160551
31-05-2021,47,160598
01-06-2021,67,160665
02-06-2021,62,160727
03-06-2021,51,160778
04-06-2021,41,160819
05-06-2021,35,160854
06-06-2021,49,160903
07-06-2021,52,160955
08-06-2021,59,161014
09-06-2021,67,161081
10-06-2021,55,161136
11-06-2021,63,161199
12-06-2021,49,161248
13-06-2021,50,161298
14-06-2021,55,161353
15-06-2021,57,161410
16-06-2021,49,161459
17-06-2021,52,161511
18-06-2021,48,161559
19-06-2021,48,161607
20-06-2021,44,161651
21-06-2021,70,161721
22-06-2021,62,161783
23-06-2021,69,161852
24-06-2021,49,161901
25-06-2021,61,161962
26-06-2021,44,162006
27-06-2021,33,162039
28-06-2021,44,162083
29-06-2021,56,162139
30-06-2021,39,162178
01-07-2021,77,162255
02-07-2021,58,162313
03-07-2021,27,162340
04-07-2021,46,162386
05-07-2021,60,162446
06-07-2021,46,162492
07-07-2021,60,162552
08-07-2021,59,162611
09-07-2021,56,162667
10-07-2021,44,162711
11-07-2021,28,162739
12-07-2021,40,162779
13-07-2021,43,162822
14-07-2021,72,162894
15-07-2021,62,162956
16-07-2021,47,163003
17-07-2021,47,163050
18-07-2021,42,163092
19-07-2021,56,163148
20-07-2021,49,163197
21-07-2021,53,163250
22-07-2021,62,163312
23-07-2021,60,163372
24-07-2021,44,163416
25-07-2021,44,163460
26-07-2021,58,163518
27-07-2021,58,163576
28-07-2021,49,163625
29-07-2021,63,163688
30-07-2021,45,163733
31-07-2021,41,163774
01-08-2021,29,163803
02-08-2021,44,163847
03-08-2021,57,163904
04-08-2021,51,163955
05-08-2021,50,164005
06-08-2021,47,164052
07-08-2021,40,164092
08-08-2021,37,164129
09-08-2021,54,164183
10-08-2021,78,164261
11-08-2021,79,164340
12-08-2021,73,164413
13-08-2021,56,164469
14-08-2021,50,164519
15-08-2021,42,164561
16-08-2021,59,164620
17-08-2021,52,164672
18-08-2021,67,164739
19-08-2021,76,164815
20-08-2021,58,164873
21-08-2021,42,164915
22-08-2021,46,164961
23-08-2021,54,165015
24-08-2021,59,165074
25-08-2021,66,165140
26-08-2021,57,165197
27-08-2021,62,165259
28-08-2021,51,165310
29-08-2021,54,165364
30-08-2021,65,165429
31-08-2021,53,165482
01-09-2021,66,165548
02-09-2021,46,165594
03-09-2021,61,165655
04-09-2021,35,165690
05-09-2021,47,165737
06-09-2021,56,165793
07-09-2021,65,165858
08-09-2021,56,165914
09-09-2021,62,165976
10-09-2021,69,166045
11-09-2021,50,166095
12-09-2021,57,166152
13-09-2021,53,166205
14-09-2021,57,166262
15-09-2021,64,166326
16-09-2021,60,166386
17-09-2021,56,166442
18-09-2021,44,166486
19-09-2021,40,166526
20-09-2021,58,166584
21-09-2021,59,166643
22-09-2021,58,166701
23-09-2021,66,166767
24-09-2021,59,166826
25-09-2021,46,166872
26-09-2021,54,166926
27-09-2021,46,166972
28-09-2021,65,167037
29-09-2021,54,167091
30-09-2021,43,167134
01-10-2021,27,167161
02-10-2021,39,167200
03-10-2021,35,167235
04-10-2021,54,167289
05-10-2021,48,167337
06-10-2021,51,167388
07-10-2021,39,167427
08-10-2021,61,167488
09-10-2021,45,167533
10-10-2021,36,167569
11-10-2021,64,167633
12-10-2021,64,167697
13-10-2021,56,167753
14-10-2021,39,167792
15-10-2021,37,167829
16-10-2021,40,167869
17-10-2021,40,167909
18-10-2021,58,167967
19-10-2021,50,168017
20-10-2021,48,168065
21-10-2021,57,168122
22-10-2021,56,168178
23-10-2021,39,168217
24-10-2021,49,168266
25-10-2021,72,168338
26-10-2021,60,168398
27-10-2021,62,168460
28-10-2021,84,168544
29-10-2021,58,168602
30-10-2021,40,168642
31-10-2021,45,168687
01-11-2021,60,168747
02-11-2021,54,168801
03-11-2021,72,168873
04-11-2021,48,168921
05-11-2021,65,168986
06-11-2021,46,169032
07-11-2021,33,169065
08-11-2021,41,169106
09-11-2021,58,169164
10-11-2021,49,169213
11-11-2021,51,169264
12-11-2021,43,169307
13-11-2021,35,169342
14-11-2021,30,169372
15-11-2021,51,169423
16-11-2021,52,169475
17-11-2021,54,169529
18-11-2021,53,169582
19-11-2021,54,169636
20-11-2021,36,169672
21-11-2021,47,169719
22-11-2021,58,169777
23-11-2021,40,169817
24-11-2021,60,169877
25-11-2021,42,169919
26-11-2021,44,169963
27-11-2021,39,170002
28-11-2021,41,170043
29-11-2021,57,170100
30-11-2021,42,170142
01-12-2021,49,170191
02-12-2021,44,170235
03-12-2021,60,170295
04-12-2021,50,170345
05-12-2021,40,170385
06-12-2021,56,170441
07-12-2021,53,170494
08-12-2021,66,170560
09-12-2021,69,170629
10-12-2021,79,170708
11-12-2021,52,170760
12-12-2021,47,170807
13-12-2021,60,170867
14-12-2021,53,170920
15-12-2021,69,170989
16-12-2021,64,171053
17-12-2021,68,171121
18-12-2021,54,171175
19-12-2021,40,171215
20-12-2021,53,171268
21-12-2021,55,171323
22-12-2021,66,171389
23-12-2021,50,171439
24-12-2021,41,171480
25-12-2021,39,171519
26-12-2021,39,171558
27-12-2021,58,171616
28-12-2021,57,171673
29-12-2021,48,171721
30-12-2021,66,171787
31-12-2021,32,171819
01-01-2022,52,171871
02-01-2022,34,171905
03-01-2022,49,171954
04-01-2022,61,172015
05-01-2022,75,172090
06-01-2022,54,172144
07-01-2022,67,172211
08-01-2022,50,172261
09-01-2022,60,172321
10-01-2022,68,172389
11-01-2022,70,172459
12-01-2022,58,172517
13-01-2022,60,172577
14-01-2022,51,172628
15-01-2022,57,172685
16-01-2022,35,172720
17-01-2022,64,172784
18-01-2022,72,172856
19-01-2022,86,172942
20-01-2022,54,172996
21-01-2022,74,173070
22-01-2022,54,173124
23-01-2022,46,173170
24-01-2022,56,173226
25-01-2022,69,173295
26-01-2022,69,173364
27-01-2022,68,173432
28-01-2022,63,173495
29-01-2022,52,173547
30-01-2022,58,173605
31-01-2022,52,173657
01-02-2022,49,173706
02-02-2022,62,173768
03-02-2022,49,173817
04-02-2022,49,173866
05-02-2022,39,173905
06-02-2022,52,173957
07-02-2022,57,174014
08-02-2022,63,174077
09-02-2022,65,174142
10-02-2022,67,174209
11-02-2022,78,174287
12-02-2022,52,174339
13-02-2022,51,174390
14-02-2022,60,174450
15-02-2022,64,174514
16-02-2022,67,174581
17-02-2022,56,174637
18-02-2022,67,174704
19-02-2022,51,174755
20-02-2022,47,174802
21-02-2022,58,174860
22-02-2022,59,174919
23-02-2022,48,174967
24-02-2022,57,175024
25-02-2022,56,175080
26-02-2022,35,175115
27-02-2022,52,175167
28-02-2022,48,175215
01-03-2022,47,175262
02-03-2022,59,175321
03-03-2022,264,175585
04-03-2022,235,175820
05-03-2022,155,175975
06-03-2022,82,176057
07-03-2022,89,176146
08-03-2022,87,176233
09-03-2022,72,176305
10-03-2022,79,176384
11-03-2022,64,176448
12-03-2022,55,176503
13-03-2022,49,176552
14-03-2022,61,176613
15-03-2022,49,176662
16-03-2022,62,176724
17-03-2022,62,176786
18-03-2022,54,176840
19-03-2022,54,176894
20-03-2022,44,176938
21-03-2022,64,177002
22-03-2022,78,177080
23-03-2022,69,177149
24-03-2022,85,177234
25-03-2022,52,177286
26-03-2022,51,177337
27-03-2022,63,177400
28-03-2022,83,177483
29-03-2022,127,177610
30-03-2022,151,177761
31-03-2022,147,177908
01-04-2022,127,178035
02-04-2022,70,178105
03-04-2022,50,178155
04-04-2022,65,178220
05-04-2022,60,178280
06-04-2022,67,178347
07-04-2022,54,178401
08-04-2022,71,178472
09-04-2022,56,178528
10-04-2022,59,178587
11-04-2022,58,178645
12-04-2022,75,178720
13-04-2022,62,178782
14-04-2022,74,178856
15-04-2022,71,178927
16-04-2022,54,178981
17-04-2022,47,179028
18-04-2022,61,179089
19-04-2022,61,179150
20-04-2022,63,179213
21-04-2022,63,179276
22-04-2022,53,179329
23-04-2022,57,179386
24-04-2022,49,179435
25-04-2022,52,179487
26-04-2022,46,179533
27-04-2022,72,179605
28-04-2022,56,179661
29-04-2022,62,179723
30-04-2022,52,179775
01-05-2022,46,179821
02-05-2022,45,179866
03-05-2022,62,179928
04-05-2022,62,179990
05-05-2022,61,180051
06-05-2022,67,180118
07-05-2022,51,180169
08-05-2022,42,180211
09-05-2022,58,180269
10-05-2022,60,180329
11-05-2022,54,180383
12-05-2022,53,180436
13-05-2022,47,180483
14-05-2022,32,180515
15-05-2022,34,180549
16-05-2022,66,180615
17-05-2022,57,180672
18-05-2022,52,180724
19-05-2022,68,180792
20-05-2022,42,180834
21-05-2022,57,180891
22-05-2022,45,180936
23-05-2022,52,180988
24-05-2022,71,181059
25-05-2022,58,181117
26-05-2022,80,181197
27-05-2022,78,181275
28-05-2022,82,181357
29-05-2022,73,181430
30-05-2022,57,181487
31-05-2022,54,181541
01-06-2022,64,181605
02-06-2022,74,181679
03-06-2022,41,181720
04-06-2022,38,181758
05-06-2022,47,181805
06-06-2022,43,181848
07-06-2022,54,181902
08-06-2022,59,181961
09-06-2022,48,182009
10-06-2022,71,182080
11-06-2022,47,182127
12-06-2022,32,182159
13-06-2022,54,182213
14-06-2022,61,182274
15-06-2022,68,182342
16-06-2022,170,182512
17-06-2022,167,182679
18-06-2022,82,182761
19-06-2022,58,182819
20-06-2022,82,182901
21-06-2022,65,182966
22-06-2022,67,183033
23-06-2022,64,183097
24-06-2022,58,183155
25-06-2022,48,183203
26-06-2022,44,183247
27-06-2022,57,183304
28-06-2022,66,183370
29-06-2022,60,183430
30-06-2022,65,183495
01-07-2022,39,183534
02-07-2022,39,183573
03-07-2022,37,183610
04-07-2022,48,183658
05-07-2022,45,183703
06-07-2022,67,183770
07-07-2022,69,183839
08-07-2022,53,183892
09-07-2022,41,183933
10-07-2022,44,183977
11-07-2022,48,184025
12-07-2022,71,184096
13-07-2022,49,184145
14-07-2022,80,184225
15-07-2022,55,184280
16-07-2022,46,184326
17-07-2022,46,184372
18-07-2022,44,184416
19-07-2022,73,184489
20-07-2022,56,184545
21-07-2022,62,184607
22-07-2022,63,184670
23-07-2022,40,184710
24-07-2022,42,184752
25-07-2022,57,184809
26-07-2022,71,184880
27-07-2022,77,184957
28-07-2022,66,185023
29-07-2022,95,185118
30-07-2022,125,185243
31-07-2022,70,185313
01-08-2022,50,185363
02-08-2022,75,185438
03-08-2022,75,185513
04-08-2022,78,185591
05-08-2022,59,185650
06-08-2022,42,185692
07-08-2022,54,185746
08-08-2022,76,185822
09-08-2022,50,185872
10-08-2022,64,185936
11-08-2022,64,186000
12-08-2022,49,186049
13-08-2022,54,186103
14-08-2022,35,186138
15-08-2022,48,186186
16-08-2022,66,186252
17-08-2022,67,186319
18-08-2022,62,186381
19-08-2022,40,186421
20-08-2022,64,186485
21-08-2022,49,186534
22-08-2022,63,186597
23-08-2022,52,186649
24-08-2022,71,186720
25-08-2022,68,186788
26-08-2022,56,186844
27-08-2022,41,186885
28-08-2022,38,186923
29-08-2022,62,186985
30-08-2022,73,187058
31-08-2022,57,187115
01-09-2022,73,187188
02-09-2022,49,187237
03-09-2022,39,187276
04-09-2022,39,187315
05-09-2022,50,187365
06-09-2022,54,187419
07-09-2022,57,187476
08-09-2022,56,187532
09-09-2022,47,187579
10-09-2022,38,187617
11-09-2022,43,187660
12-09-2022,48,187708
13-09-2022,48,187756
14-09-2022,52,187808
15-09-2022,66,187874
16-09-2022,62,187936
17-09-2022,36,187972
18-09-2022,37,188009
19-09-2022,59,188068
20-09-2022,55,188123
21-09-2022,56,188179
22-09-2022,65,188244
23-09-2022,53,188297
24-09-2022,36,188333
25-09-2022,39,188372
26-09-2022,49,188421
27-09-2022,55,188476
28-09-2022,44,188520
29-09-2022,50,188570
30-09-2022,52,188622
01-10-2022,32,188654
02-10-2022,39,188693
03-10-2022,45,188738
04-10-2022,34,188772
05-10-2022,38,188810
06-10-2022,45,188855
07-10-2022,45,188900
08-10-2022,32,188932
09-10-2022,28,188960
10-10-2022,62,189022
11-10-2022,57,189079
12-10-2022,55,189134
13-10-2022,42,189176
14-10-2022,51,189227
15-10-2022,65,189292
16-10-2022,62,189354
17-10-2022,60,189414
18-10-2022,63,189477
19-10-2022,59,189536
20-10-2022,56,189592
21-10-2022,55,189647
22-10-2022,48,189695
23-10-2022,51,189746
24-10-2022,57,189803
25-10-2022,65,189868
26-10-2022,65,189933
27-10-2022,102,190035
28-10-2022,88,190123
29-10-2022,47,190170
30-10-2022,49,190219
31-10-2022,48,190267
01-11-2022,46,190313
02-11-2022,67,190380
03-11-2022,49,190429
04-11-2022,52,190481
05-11-2022,41,190522
06-11-2022,53,190575
07-11-2022,54,190629
08-11-2022,49,190678
09-11-2022,50,190728
10-11-2022,55,190783
11-11-2022,40,190823
12-11-2022,25,190848
13-11-2022,38,190886
14-11-2022,54,190940
15-11-2022,50,190990
16-11-2022,63,191053
17-11-2022,58,191111
18-11-2022,47,191158
19-11-2022,34,191192
20-11-2022,40,191232
21-11-2022,57,191289
22-11-2022,68,191357
23-11-2022,54,191411
24-11-2022,40,191451
25-11-2022,51,191502
26-11-2022,52,191554
27-11-2022,66,191620
28-11-2022,59,191679
29-11-2022,60,191739
30-11-2022,50,191789
01-12-2022,51,191840
02-12-2022,48,191888
03-12-2022,50,191938
04-12-2022,34,191972
05-12-2022,53,192025
06-12-2022,49,192074
07-12-2022,41,192115
08-12-2022,68,192183
09-12-2022,57,192240
10-12-2022,38,192278
11-12-2022,41,192319
12-12-2022,69,192388
13-12-2022,51,192439
