date,day-stars,total-stars
18-09-2014,0,0
19-09-2014,0,0
20-09-2014,0,0
21-09-2014,0,0
22-09-2014,0,0
23-09-2014,0,0
24-09-2014,0,0
25-09-2014,0,0
26-09-2014,0,0
27-09-2014,0,0
28-09-2014,0,0
29-09-2014,1,1
30-09-2014,2,3
01-10-2014,4,7
02-10-2014,2,9
03-10-2014,3,12
04-10-2014,2,14
05-10-2014,0,14
06-10-2014,0,14
07-10-2014,4,18
08-10-2014,5,23
09-10-2014,1,24
10-10-2014,0,24
11-10-2014,0,24
12-10-2014,0,24
13-10-2014,2,26
14-10-2014,3,29
15-10-2014,0,29
16-10-2014,0,29
17-10-2014,1,30
18-10-2014,0,30
19-10-2014,0,30
20-10-2014,1,31
21-10-2014,1,32
22-10-2014,0,32
23-10-2014,4,36
24-10-2014,2,38
25-10-2014,2,40
26-10-2014,2,42
27-10-2014,16,58
28-10-2014,20,78
29-10-2014,15,93
30-10-2014,10,103
31-10-2014,16,119
01-11-2014,11,130
02-11-2014,10,140
03-11-2014,10,150
04-11-2014,12,162
05-11-2014,9,171
06-11-2014,9,180
07-11-2014,4,184
08-11-2014,1,185
09-11-2014,4,189
10-11-2014,1,190
11-11-2014,5,195
12-11-2014,11,206
13-11-2014,4,210
14-11-2014,6,216
15-11-2014,1,217
16-11-2014,7,224
17-11-2014,3,227
18-11-2014,5,232
19-11-2014,11,243
20-11-2014,1,244
21-11-2014,5,249
22-11-2014,5,254
23-11-2014,3,257
24-11-2014,8,265
25-11-2014,6,271
26-11-2014,6,277
27-11-2014,11,288
28-11-2014,8,296
29-11-2014,1,297
30-11-2014,1,298
01-12-2014,4,302
02-12-2014,1,303
03-12-2014,6,309
04-12-2014,7,316
05-12-2014,6,322
06-12-2014,6,328
07-12-2014,5,333
08-12-2014,7,340
09-12-2014,3,343
10-12-2014,15,358
11-12-2014,20,378
12-12-2014,26,404
13-12-2014,10,414
14-12-2014,6,420
15-12-2014,7,427
16-12-2014,2,429
17-12-2014,2,431
18-12-2014,4,435
19-12-2014,7,442
20-12-2014,4,446
21-12-2014,6,452
22-12-2014,3,455
23-12-2014,2,457
24-12-2014,1,458
25-12-2014,3,461
26-12-2014,2,463
27-12-2014,4,467
28-12-2014,3,470
29-12-2014,4,474
30-12-2014,7,481
31-12-2014,4,485
01-01-2015,3,488
02-01-2015,2,490
03-01-2015,3,493
04-01-2015,5,498
05-01-2015,6,504
06-01-2015,2,506
07-01-2015,10,516
08-01-2015,7,523
09-01-2015,4,527
10-01-2015,3,530
11-01-2015,7,537
12-01-2015,5,542
13-01-2015,9,551
14-01-2015,3,554
15-01-2015,3,557
16-01-2015,10,567
17-01-2015,4,571
18-01-2015,3,574
19-01-2015,5,579
20-01-2015,5,584
21-01-2015,4,588
22-01-2015,7,595
23-01-2015,6,601
24-01-2015,9,610
25-01-2015,4,614
26-01-2015,6,620
27-01-2015,9,629
28-01-2015,7,636
29-01-2015,5,641
30-01-2015,8,649
31-01-2015,3,652
01-02-2015,6,658
02-02-2015,11,669
03-02-2015,9,678
04-02-2015,4,682
05-02-2015,7,689
06-02-2015,28,717
07-02-2015,11,728
08-02-2015,8,736
09-02-2015,7,743
10-02-2015,15,758
11-02-2015,19,777
12-02-2015,13,790
13-02-2015,21,811
14-02-2015,18,829
15-02-2015,6,835
16-02-2015,12,847
17-02-2015,16,863
18-02-2015,14,877
19-02-2015,5,882
20-02-2015,11,893
21-02-2015,6,899
22-02-2015,5,904
23-02-2015,6,910
24-02-2015,5,915
25-02-2015,8,923
26-02-2015,19,942
27-02-2015,8,950
28-02-2015,6,956
01-03-2015,4,960
02-03-2015,6,966
03-03-2015,8,974
04-03-2015,9,983
05-03-2015,41,1024
06-03-2015,86,1110
07-03-2015,60,1170
08-03-2015,39,1209
09-03-2015,39,1248
10-03-2015,30,1278
11-03-2015,31,1309
12-03-2015,19,1328
13-03-2015,31,1359
14-03-2015,15,1374
15-03-2015,16,1390
16-03-2015,20,1410
17-03-2015,24,1434
18-03-2015,27,1461
19-03-2015,25,1486
20-03-2015,17,1503
21-03-2015,23,1526
22-03-2015,6,1532
23-03-2015,19,1551
24-03-2015,23,1574
25-03-2015,19,1593
26-03-2015,24,1617
27-03-2015,17,1634
28-03-2015,23,1657
29-03-2015,16,1673
30-03-2015,14,1687
31-03-2015,18,1705
01-04-2015,19,1724
02-04-2015,20,1744
03-04-2015,17,1761
04-04-2015,7,1768
05-04-2015,7,1775
06-04-2015,14,1789
07-04-2015,12,1801
08-04-2015,23,1824
09-04-2015,24,1848
10-04-2015,14,1862
11-04-2015,11,1873
12-04-2015,19,1892
13-04-2015,18,1910
14-04-2015,20,1930
15-04-2015,10,1940
16-04-2015,22,1962
17-04-2015,10,1972
18-04-2015,13,1985
19-04-2015,5,1990
20-04-2015,15,2005
21-04-2015,9,2014
22-04-2015,21,2035
23-04-2015,19,2054
24-04-2015,21,2075
25-04-2015,13,2088
26-04-2015,2,2090
27-04-2015,16,2106
28-04-2015,17,2123
29-04-2015,21,2144
30-04-2015,11,2155
01-05-2015,9,2164
02-05-2015,13,2177
03-05-2015,7,2184
04-05-2015,16,2200
05-05-2015,19,2219
06-05-2015,11,2230
07-05-2015,14,2244
08-05-2015,11,2255
09-05-2015,9,2264
10-05-2015,8,2272
11-05-2015,15,2287
12-05-2015,19,2306
13-05-2015,18,2324
14-05-2015,15,2339
15-05-2015,23,2362
16-05-2015,13,2375
17-05-2015,12,2387
18-05-2015,13,2400
19-05-2015,21,2421
20-05-2015,18,2439
21-05-2015,17,2456
22-05-2015,12,2468
23-05-2015,21,2489
24-05-2015,11,2500
25-05-2015,13,2513
26-05-2015,16,2529
27-05-2015,21,2550
28-05-2015,25,2575
29-05-2015,13,2588
30-05-2015,7,2595
31-05-2015,8,2603
01-06-2015,20,2623
02-06-2015,14,2637
03-06-2015,15,2652
04-06-2015,22,2674
05-06-2015,15,2689
06-06-2015,8,2697
07-06-2015,11,2708
08-06-2015,20,2728
09-06-2015,26,2754
10-06-2015,14,2768
11-06-2015,15,2783
12-06-2015,22,2805
13-06-2015,6,2811
14-06-2015,5,2816
15-06-2015,10,2826
16-06-2015,10,2836
17-06-2015,18,2854
18-06-2015,16,2870
19-06-2015,14,2884
20-06-2015,7,2891
21-06-2015,9,2900
22-06-2015,22,2922
23-06-2015,18,2940
24-06-2015,18,2958
25-06-2015,13,2971
26-06-2015,16,2987
27-06-2015,7,2994
28-06-2015,3,2997
29-06-2015,15,3012
30-06-2015,19,3031
01-07-2015,19,3050
02-07-2015,24,3074
03-07-2015,13,3087
04-07-2015,8,3095
05-07-2015,11,3106
06-07-2015,14,3120
07-07-2015,21,3141
08-07-2015,12,3153
09-07-2015,22,3175
10-07-2015,19,3194
11-07-2015,12,3206
12-07-2015,12,3218
13-07-2015,23,3241
14-07-2015,21,3262
15-07-2015,15,3277
16-07-2015,20,3297
17-07-2015,15,3312
18-07-2015,10,3322
19-07-2015,4,3326
20-07-2015,16,3342
21-07-2015,25,3367
22-07-2015,16,3383
23-07-2015,19,3402
24-07-2015,10,3412
25-07-2015,12,3424
26-07-2015,4,3428
27-07-2015,16,3444
28-07-2015,11,3455
29-07-2015,19,3474
30-07-2015,21,3495
31-07-2015,22,3517
01-08-2015,10,3527
02-08-2015,7,3534
03-08-2015,13,3547
04-08-2015,17,3564
05-08-2015,15,3579
06-08-2015,13,3592
07-08-2015,10,3602
08-08-2015,9,3611
09-08-2015,10,3621
10-08-2015,11,3632
11-08-2015,16,3648
12-08-2015,20,3668
13-08-2015,17,3685
14-08-2015,10,3695
15-08-2015,8,3703
16-08-2015,15,3718
17-08-2015,18,3736
18-08-2015,11,3747
19-08-2015,15,3762
20-08-2015,25,3787
21-08-2015,23,3810
22-08-2015,16,3826
23-08-2015,10,3836
24-08-2015,16,3852
25-08-2015,17,3869
26-08-2015,22,3891
27-08-2015,17,3908
28-08-2015,17,3925
29-08-2015,14,3939
30-08-2015,15,3954
31-08-2015,12,3966
01-09-2015,14,3980
02-09-2015,20,4000
03-09-2015,12,4012
04-09-2015,7,4019
05-09-2015,5,4024
06-09-2015,13,4037
07-09-2015,10,4047
08-09-2015,11,4058
09-09-2015,24,4082
10-09-2015,16,4098
11-09-2015,10,4108
12-09-2015,12,4120
13-09-2015,6,4126
14-09-2015,13,4139
15-09-2015,18,4157
16-09-2015,14,4171
17-09-2015,17,4188
18-09-2015,21,4209
19-09-2015,10,4219
20-09-2015,10,4229
21-09-2015,9,4238
22-09-2015,16,4254
23-09-2015,17,4271
24-09-2015,22,4293
25-09-2015,7,4300
26-09-2015,3,4303
27-09-2015,10,4313
28-09-2015,14,4327
29-09-2015,18,4345
30-09-2015,11,4356
01-10-2015,16,4372
02-10-2015,10,4382
03-10-2015,12,4394
04-10-2015,16,4410
05-10-2015,12,4422
06-10-2015,16,4438
07-10-2015,30,4468
08-10-2015,15,4483
09-10-2015,10,4493
10-10-2015,9,4502
11-10-2015,13,4515
12-10-2015,15,4530
13-10-2015,18,4548
14-10-2015,16,4564
15-10-2015,8,4572
16-10-2015,11,4583
17-10-2015,14,4597
18-10-2015,15,4612
19-10-2015,21,4633
20-10-2015,22,4655
21-10-2015,26,4681
22-10-2015,18,4699
23-10-2015,21,4720
24-10-2015,15,4735
25-10-2015,16,4751
26-10-2015,18,4769
27-10-2015,27,4796
28-10-2015,25,4821
29-10-2015,20,4841
30-10-2015,14,4855
31-10-2015,12,4867
01-11-2015,3,4870
02-11-2015,19,4889
03-11-2015,26,4915
04-11-2015,26,4941
05-11-2015,43,4984
06-11-2015,23,5007
07-11-2015,13,5020
08-11-2015,18,5038
09-11-2015,24,5062
10-11-2015,22,5084
11-11-2015,14,5098
12-11-2015,21,5119
13-11-2015,21,5140
14-11-2015,18,5158
15-11-2015,15,5173
16-11-2015,25,5198
17-11-2015,17,5215
18-11-2015,15,5230
19-11-2015,32,5262
20-11-2015,23,5285
21-11-2015,10,5295
22-11-2015,14,5309
23-11-2015,17,5326
24-11-2015,17,5343
25-11-2015,27,5370
26-11-2015,27,5397
27-11-2015,17,5414
28-11-2015,9,5423
29-11-2015,17,5440
30-11-2015,18,5458
01-12-2015,18,5476
02-12-2015,11,5487
03-12-2015,15,5502
04-12-2015,28,5530
05-12-2015,8,5538
06-12-2015,15,5553
07-12-2015,23,5576
08-12-2015,18,5594
09-12-2015,21,5615
10-12-2015,33,5648
11-12-2015,24,5672
12-12-2015,16,5688
13-12-2015,11,5699
14-12-2015,28,5727
15-12-2015,41,5768
16-12-2015,82,5850
17-12-2015,45,5895
18-12-2015,40,5935
19-12-2015,23,5958
20-12-2015,18,5976
21-12-2015,26,6002
22-12-2015,30,6032
23-12-2015,24,6056
24-12-2015,20,6076
25-12-2015,14,6090
26-12-2015,15,6105
27-12-2015,17,6122
28-12-2015,18,6140
29-12-2015,29,6169
30-12-2015,27,6196
31-12-2015,21,6217
01-01-2016,12,6229
02-01-2016,13,6242
03-01-2016,19,6261
04-01-2016,32,6293
05-01-2016,31,6324
06-01-2016,27,6351
07-01-2016,25,6376
08-01-2016,32,6408
09-01-2016,22,6430
10-01-2016,20,6450
11-01-2016,29,6479
12-01-2016,31,6510
13-01-2016,18,6528
14-01-2016,23,6551
15-01-2016,31,6582
16-01-2016,12,6594
17-01-2016,17,6611
18-01-2016,21,6632
19-01-2016,17,6649
20-01-2016,30,6679
21-01-2016,25,6704
22-01-2016,18,6722
23-01-2016,9,6731
24-01-2016,16,6747
25-01-2016,20,6767
26-01-2016,17,6784
27-01-2016,29,6813
28-01-2016,22,6835
29-01-2016,24,6859
30-01-2016,16,6875
31-01-2016,14,6889
01-02-2016,22,6911
02-02-2016,36,6947
03-02-2016,28,6975
04-02-2016,29,7004
05-02-2016,24,7028
06-02-2016,14,7042
07-02-2016,11,7053
08-02-2016,21,7074
09-02-2016,22,7096
10-02-2016,15,7111
11-02-2016,20,7131
12-02-2016,19,7150
13-02-2016,12,7162
14-02-2016,12,7174
15-02-2016,27,7201
16-02-2016,24,7225
17-02-2016,34,7259
18-02-2016,31,7290
19-02-2016,29,7319
20-02-2016,28,7347
21-02-2016,6,7353
22-02-2016,25,7378
23-02-2016,27,7405
24-02-2016,22,7427
25-02-2016,26,7453
26-02-2016,19,7472
27-02-2016,18,7490
28-02-2016,11,7501
29-02-2016,23,7524
01-03-2016,27,7551
02-03-2016,31,7582
03-03-2016,20,7602
04-03-2016,22,7624
05-03-2016,9,7633
06-03-2016,15,7648
07-03-2016,22,7670
08-03-2016,26,7696
09-03-2016,26,7722
10-03-2016,30,7752
11-03-2016,31,7783
12-03-2016,18,7801
13-03-2016,18,7819
14-03-2016,34,7853
15-03-2016,27,7880
16-03-2016,27,7907
17-03-2016,25,7932
18-03-2016,32,7964
19-03-2016,23,7987
20-03-2016,20,8007
21-03-2016,27,8034
22-03-2016,41,8075
23-03-2016,38,8113
24-03-2016,34,8147
25-03-2016,32,8179
26-03-2016,17,8196
27-03-2016,12,8208
28-03-2016,23,8231
29-03-2016,24,8255
30-03-2016,19,8274
31-03-2016,34,8308
01-04-2016,28,8336
02-04-2016,11,8347
03-04-2016,18,8365
04-04-2016,20,8385
05-04-2016,31,8416
06-04-2016,23,8439
07-04-2016,31,8470
08-04-2016,34,8504
09-04-2016,12,8516
10-04-2016,19,8535
11-04-2016,31,8566
12-04-2016,34,8600
13-04-2016,35,8635
14-04-2016,35,8670
15-04-2016,27,8697
16-04-2016,13,8710
17-04-2016,14,8724
18-04-2016,18,8742
19-04-2016,28,8770
20-04-2016,26,8796
21-04-2016,34,8830
22-04-2016,13,8843
23-04-2016,15,8858
24-04-2016,12,8870
25-04-2016,17,8887
26-04-2016,26,8913
27-04-2016,37,8950
28-04-2016,24,8974
29-04-2016,30,9004
30-04-2016,12,9016
01-05-2016,10,9026
02-05-2016,34,9060
03-05-2016,150,9210
04-05-2016,84,9294
05-05-2016,38,9332
06-05-2016,52,9384
07-05-2016,22,9406
08-05-2016,22,9428
09-05-2016,43,9471
10-05-2016,36,9507
11-05-2016,41,9548
12-05-2016,30,9578
13-05-2016,37,9615
14-05-2016,21,9636
15-05-2016,14,9650
16-05-2016,27,9677
17-05-2016,20,9697
18-05-2016,35,9732
19-05-2016,27,9759
20-05-2016,47,9806
21-05-2016,16,9822
22-05-2016,23,9845
23-05-2016,25,9870
24-05-2016,26,9896
25-05-2016,21,9917
26-05-2016,30,9947
27-05-2016,29,9976
28-05-2016,18,9994
29-05-2016,18,10012
30-05-2016,24,10036
31-05-2016,33,10069
01-06-2016,32,10101
02-06-2016,43,10144
03-06-2016,38,10182
04-06-2016,21,10203
05-06-2016,17,10220
06-06-2016,31,10251
07-06-2016,26,10277
08-06-2016,26,10303
09-06-2016,21,10324
10-06-2016,21,10345
11-06-2016,16,10361
12-06-2016,20,10381
13-06-2016,31,10412
14-06-2016,30,10442
15-06-2016,36,10478
16-06-2016,28,10506
17-06-2016,25,10531
18-06-2016,12,10543
19-06-2016,15,10558
20-06-2016,39,10597
21-06-2016,26,10623
22-06-2016,41,10664
23-06-2016,31,10695
24-06-2016,27,10722
25-06-2016,21,10743
26-06-2016,17,10760
27-06-2016,39,10799
28-06-2016,35,10834
29-06-2016,31,10865
30-06-2016,35,10900
01-07-2016,41,10941
02-07-2016,15,10956
03-07-2016,16,10972
04-07-2016,42,11014
05-07-2016,43,11057
06-07-2016,44,11101
07-07-2016,30,11131
08-07-2016,42,11173
09-07-2016,13,11186
10-07-2016,17,11203
11-07-2016,26,11229
12-07-2016,25,11254
13-07-2016,48,11302
14-07-2016,32,11334
15-07-2016,34,11368
16-07-2016,12,11380
17-07-2016,14,11394
18-07-2016,29,11423
19-07-2016,42,11465
20-07-2016,32,11497
21-07-2016,31,11528
22-07-2016,19,11547
23-07-2016,24,11571
24-07-2016,12,11583
25-07-2016,28,11611
26-07-2016,34,11645
27-07-2016,28,11673
28-07-2016,34,11707
29-07-2016,33,11740
30-07-2016,14,11754
31-07-2016,19,11773
01-08-2016,22,11795
02-08-2016,30,11825
03-08-2016,28,11853
04-08-2016,28,11881
05-08-2016,22,11903
06-08-2016,12,11915
07-08-2016,17,11932
08-08-2016,18,11950
09-08-2016,41,11991
10-08-2016,40,12031
11-08-2016,35,12066
12-08-2016,38,12104
13-08-2016,20,12124
14-08-2016,18,12142
15-08-2016,28,12170
16-08-2016,33,12203
17-08-2016,33,12236
18-08-2016,33,12269
19-08-2016,20,12289
20-08-2016,10,12299
21-08-2016,13,12312
22-08-2016,28,12340
23-08-2016,28,12368
24-08-2016,39,12407
25-08-2016,34,12441
26-08-2016,31,12472
27-08-2016,17,12489
28-08-2016,14,12503
29-08-2016,28,12531
30-08-2016,27,12558
31-08-2016,29,12587
01-09-2016,50,12637
02-09-2016,41,12678
03-09-2016,22,12700
04-09-2016,15,12715
05-09-2016,24,12739
06-09-2016,43,12782
07-09-2016,43,12825
08-09-2016,36,12861
09-09-2016,24,12885
10-09-2016,15,12900
11-09-2016,18,12918
12-09-2016,31,12949
13-09-2016,55,13004
14-09-2016,49,13053
15-09-2016,161,13214
16-09-2016,114,13328
17-09-2016,38,13366
18-09-2016,47,13413
19-09-2016,50,13463
20-09-2016,56,13519
21-09-2016,44,13563
22-09-2016,44,13607
23-09-2016,38,13645
24-09-2016,27,13672
25-09-2016,21,13693
26-09-2016,25,13718
27-09-2016,32,13750
28-09-2016,50,13800
29-09-2016,50,13850
30-09-2016,34,13884
01-10-2016,16,13900
02-10-2016,12,13912
03-10-2016,20,13932
04-10-2016,32,13964
05-10-2016,24,13988
06-10-2016,33,14021
07-10-2016,23,14044
08-10-2016,19,14063
09-10-2016,25,14088
10-10-2016,20,14108
11-10-2016,19,14127
12-10-2016,32,14159
13-10-2016,40,14199
14-10-2016,34,14233
15-10-2016,15,14248
16-10-2016,26,14274
17-10-2016,26,14300
18-10-2016,34,14334
19-10-2016,39,14373
20-10-2016,31,14404
21-10-2016,25,14429
22-10-2016,18,14447
23-10-2016,13,14460
24-10-2016,24,14484
25-10-2016,27,14511
26-10-2016,23,14534
27-10-2016,30,14564
28-10-2016,28,14592
29-10-2016,20,14612
30-10-2016,17,14629
31-10-2016,24,14653
01-11-2016,26,14679
02-11-2016,26,14705
03-11-2016,21,14726
04-11-2016,31,14757
05-11-2016,20,14777
06-11-2016,12,14789
07-11-2016,33,14822
08-11-2016,26,14848
09-11-2016,24,14872
10-11-2016,20,14892
11-11-2016,21,14913
12-11-2016,9,14922
13-11-2016,13,14935
14-11-2016,21,14956
15-11-2016,35,14991
16-11-2016,16,15007
17-11-2016,33,15040
18-11-2016,23,15063
19-11-2016,18,15081
20-11-2016,10,15091
21-11-2016,21,15112
22-11-2016,23,15135
23-11-2016,15,15150
24-11-2016,21,15171
25-11-2016,18,15189
26-11-2016,19,15208
27-11-2016,15,15223
28-11-2016,24,15247
29-11-2016,31,15278
30-11-2016,19,15297
01-12-2016,24,15321
02-12-2016,19,15340
03-12-2016,15,15355
04-12-2016,20,15375
05-12-2016,27,15402
06-12-2016,18,15420
07-12-2016,28,15448
08-12-2016,34,15482
09-12-2016,32,15514
10-12-2016,13,15527
11-12-2016,16,15543
12-12-2016,33,15576
13-12-2016,29,15605
14-12-2016,38,15643
15-12-2016,44,15687
16-12-2016,33,15720
17-12-2016,12,15732
18-12-2016,16,15748
19-12-2016,32,15780
20-12-2016,58,15838
21-12-2016,31,15869
22-12-2016,25,15894
23-12-2016,17,15911
24-12-2016,20,15931
25-12-2016,11,15942
26-12-2016,22,15964
27-12-2016,29,15993
28-12-2016,30,16023
29-12-2016,28,16051
30-12-2016,14,16065
31-12-2016,16,16081
01-01-2017,14,16095
02-01-2017,18,16113
03-01-2017,21,16134
04-01-2017,28,16162
05-01-2017,24,16186
06-01-2017,34,16220
07-01-2017,20,16240
08-01-2017,13,16253
09-01-2017,27,16280
10-01-2017,19,16299
11-01-2017,27,16326
12-01-2017,30,16356
13-01-2017,33,16389
14-01-2017,11,16400
15-01-2017,15,16415
16-01-2017,22,16437
17-01-2017,37,16474
18-01-2017,29,16503
19-01-2017,32,16535
20-01-2017,26,16561
21-01-2017,18,16579
22-01-2017,20,16599
23-01-2017,24,16623
24-01-2017,36,16659
25-01-2017,29,16688
26-01-2017,20,16708
27-01-2017,22,16730
28-01-2017,20,16750
29-01-2017,18,16768
30-01-2017,19,16787
31-01-2017,30,16817
01-02-2017,22,16839
02-02-2017,34,16873
03-02-2017,26,16899
04-02-2017,24,16923
05-02-2017,18,16941
06-02-2017,27,16968
07-02-2017,27,16995
08-02-2017,27,17022
09-02-2017,45,17067
10-02-2017,34,17101
11-02-2017,22,17123
12-02-2017,16,17139
13-02-2017,44,17183
14-02-2017,31,17214
15-02-2017,30,17244
16-02-2017,32,17276
17-02-2017,37,17313
18-02-2017,16,17329
19-02-2017,21,17350
20-02-2017,42,17392
21-02-2017,35,17427
22-02-2017,24,17451
23-02-2017,43,17494
24-02-2017,31,17525
25-02-2017,24,17549
26-02-2017,27,17576
27-02-2017,34,17610
28-02-2017,42,17652
01-03-2017,44,17696
02-03-2017,39,17735
03-03-2017,35,17770
04-03-2017,17,17787
05-03-2017,32,17819
06-03-2017,42,17861
07-03-2017,36,17897
08-03-2017,41,17938
09-03-2017,29,17967
10-03-2017,47,18014
11-03-2017,16,18030
12-03-2017,19,18049
13-03-2017,34,18083
14-03-2017,49,18132
15-03-2017,34,18166
16-03-2017,35,18201
17-03-2017,40,18241
18-03-2017,27,18268
19-03-2017,21,18289
20-03-2017,36,18325
21-03-2017,40,18365
22-03-2017,43,18408
23-03-2017,52,18460
24-03-2017,159,18619
25-03-2017,54,18673
26-03-2017,25,18698
27-03-2017,45,18743
28-03-2017,34,18777
29-03-2017,52,18829
30-03-2017,44,18873
31-03-2017,49,18922
01-04-2017,30,18952
02-04-2017,22,18974
03-04-2017,39,19013
04-04-2017,27,19040
05-04-2017,43,19083
06-04-2017,41,19124
07-04-2017,38,19162
08-04-2017,24,19186
09-04-2017,17,19203
10-04-2017,33,19236
11-04-2017,35,19271
12-04-2017,42,19313
13-04-2017,35,19348
14-04-2017,28,19376
15-04-2017,18,19394
16-04-2017,20,19414
17-04-2017,25,19439
18-04-2017,39,19478
19-04-2017,44,19522
20-04-2017,27,19549
21-04-2017,39,19588
22-04-2017,19,19607
23-04-2017,13,19620
24-04-2017,42,19662
25-04-2017,38,19700
26-04-2017,42,19742
27-04-2017,36,19778
28-04-2017,27,19805
29-04-2017,24,19829
30-04-2017,11,19840
01-05-2017,18,19858
02-05-2017,38,19896
03-05-2017,39,19935
04-05-2017,26,19961
05-05-2017,30,19991
06-05-2017,27,20018
07-05-2017,14,20032
08-05-2017,24,20056
09-05-2017,28,20084
10-05-2017,26,20110
11-05-2017,25,20135
12-05-2017,15,20150
13-05-2017,19,20169
14-05-2017,21,20190
15-05-2017,28,20218
16-05-2017,45,20263
17-05-2017,30,20293
18-05-2017,39,20332
19-05-2017,37,20369
20-05-2017,23,20392
21-05-2017,18,20410
22-05-2017,29,20439
23-05-2017,37,20476
24-05-2017,25,20501
25-05-2017,41,20542
26-05-2017,27,20569
27-05-2017,19,20588
28-05-2017,8,20596
29-05-2017,17,20613
30-05-2017,27,20640
31-05-2017,27,20667
01-06-2017,33,20700
02-06-2017,28,20728
03-06-2017,11,20739
04-06-2017,18,20757
05-06-2017,28,20785
06-06-2017,20,20805
07-06-2017,32,20837
08-06-2017,28,20865
09-06-2017,27,20892
10-06-2017,25,20917
11-06-2017,20,20937
12-06-2017,23,20960
13-06-2017,42,21002
14-06-2017,35,21037
15-06-2017,18,21055
16-06-2017,28,21083
17-06-2017,27,21110
18-06-2017,14,21124
19-06-2017,30,21154
20-06-2017,39,21193
21-06-2017,30,21223
22-06-2017,35,21258
23-06-2017,44,21302
24-06-2017,21,21323
25-06-2017,14,21337
26-06-2017,27,21364
27-06-2017,29,21393
28-06-2017,33,21426
29-06-2017,32,21458
30-06-2017,30,21488
01-07-2017,14,21502
02-07-2017,17,21519
03-07-2017,34,21553
04-07-2017,24,21577
05-07-2017,31,21608
06-07-2017,33,21641
07-07-2017,35,21676
08-07-2017,18,21694
09-07-2017,16,21710
10-07-2017,25,21735
11-07-2017,34,21769
12-07-2017,43,21812
13-07-2017,45,21857
14-07-2017,39,21896
15-07-2017,16,21912
16-07-2017,11,21923
17-07-2017,34,21957
18-07-2017,33,21990
19-07-2017,36,22026
20-07-2017,32,22058
21-07-2017,28,22086
22-07-2017,31,22117
23-07-2017,13,22130
24-07-2017,26,22156
25-07-2017,42,22198
26-07-2017,38,22236
27-07-2017,43,22279
28-07-2017,42,22321
29-07-2017,25,22346
30-07-2017,19,22365
31-07-2017,32,22397
01-08-2017,33,22430
02-08-2017,33,22463
03-08-2017,54,22517
04-08-2017,46,22563
05-08-2017,18,22581
06-08-2017,21,22602
07-08-2017,55,22657
08-08-2017,25,22682
09-08-2017,29,22711
10-08-2017,35,22746
11-08-2017,30,22776
12-08-2017,13,22789
13-08-2017,16,22805
14-08-2017,27,22832
15-08-2017,37,22869
16-08-2017,29,22898
17-08-2017,28,22926
18-08-2017,26,22952
19-08-2017,16,22968
20-08-2017,17,22985
21-08-2017,23,23008
22-08-2017,24,23032
23-08-2017,28,23060
24-08-2017,33,23093
25-08-2017,31,23124
26-08-2017,6,23130
27-08-2017,19,23149
28-08-2017,27,23176
29-08-2017,27,23203
30-08-2017,32,23235
31-08-2017,20,23255
01-09-2017,32,23287
02-09-2017,16,23303
03-09-2017,15,23318
04-09-2017,25,23343
05-09-2017,30,23373
06-09-2017,38,23411
07-09-2017,20,23431
08-09-2017,36,23467
09-09-2017,19,23486
10-09-2017,23,23509
11-09-2017,38,23547
12-09-2017,31,23578
13-09-2017,30,23608
14-09-2017,38,23646
15-09-2017,23,23669
16-09-2017,25,23694
17-09-2017,26,23720
18-09-2017,46,23766
19-09-2017,38,23804
20-09-2017,50,23854
21-09-2017,46,23900
22-09-2017,34,23934
23-09-2017,15,23949
24-09-2017,13,23962
25-09-2017,24,23986
26-09-2017,37,24023
27-09-2017,36,24059
28-09-2017,29,24088
29-09-2017,24,24112
30-09-2017,14,24126
01-10-2017,13,24139
02-10-2017,13,24152
03-10-2017,30,24182
04-10-2017,29,24211
05-10-2017,27,24238
06-10-2017,23,24261
07-10-2017,22,24283
08-10-2017,16,24299
09-10-2017,36,24335
10-10-2017,26,24361
11-10-2017,34,24395
12-10-2017,45,24440
13-10-2017,57,24497
14-10-2017,20,24517
15-10-2017,30,24547
16-10-2017,45,24592
17-10-2017,45,24637
18-10-2017,29,24666
19-10-2017,52,24718
20-10-2017,39,24757
21-10-2017,10,24767
22-10-2017,16,24783
23-10-2017,43,24826
24-10-2017,43,24869
25-10-2017,50,24919
26-10-2017,31,24950
27-10-2017,41,24991
28-10-2017,30,25021
29-10-2017,28,25049
30-10-2017,47,25096
31-10-2017,44,25140
01-11-2017,60,25200
02-11-2017,81,25281
03-11-2017,54,25335
04-11-2017,25,25360
05-11-2017,24,25384
06-11-2017,45,25429
07-11-2017,31,25460
08-11-2017,57,25517
09-11-2017,43,25560
10-11-2017,41,25601
11-11-2017,22,25623
12-11-2017,29,25652
13-11-2017,37,25689
14-11-2017,55,25744
15-11-2017,40,25784
16-11-2017,34,25818
17-11-2017,42,25860
18-11-2017,21,25881
19-11-2017,17,25898
20-11-2017,34,25932
21-11-2017,36,25968
22-11-2017,31,25999
23-11-2017,32,26031
24-11-2017,33,26064
25-11-2017,21,26085
26-11-2017,15,26100
27-11-2017,30,26130
28-11-2017,42,26172
29-11-2017,43,26215
30-11-2017,33,26248
01-12-2017,39,26287
02-12-2017,14,26301
03-12-2017,19,26320
04-12-2017,33,26353
05-12-2017,45,26398
06-12-2017,42,26440
07-12-2017,33,26473
08-12-2017,26,26499
09-12-2017,9,26508
