metric,framework,model,date,mean,lo80,hi80,lo95,hi95,validation_rmse,is_best
github-stars,Vue,PROPHET,2027-02-01,1200.394335036523,249.71404144052337,5959.133785396237,130.37812824523579,16797.799405302478,3654.9754869222197,FALSE
github-stars,Vue,PROPHET,2027-03-01,861.8295033447973,164.41598185878803,4120.757142861377,71.80365377247689,8289.352012705722,3654.9754869222197,FALSE
github-stars,Vue,PROPHET,2027-04-01,998.2169442315738,211.84831969023162,5546.185600109621,65.62971672928303,14330.74070961701,3654.9754869222197,FALSE
github-stars,Vue,PROPHET,2027-05-01,2047.0601305295913,372.5392361198658,9947.26967076644,161.09488033273811,23582.894566277224,3654.9754869222197,FALSE
github-stars,Vue,PROPHET,2027-06-01,1574.9482271145703,301.4640451684216,8606.424004149163,140.59281531524556,17681.63731926516,3654.9754869222197,FALSE
github-stars,Vue,PROPHET,2027-07-01,914.8385823133605,166.36208133094408,4757.422022789751,75.11875201426633,11057.522590221031,3654.9754869222197,FALSE
github-stars,Vue,PROPHET,2027-08-01,689.337387179151,124.13059747809676,3569.8592529232646,49.43878929452289,9830.4876985732,3654.9754869222197,FALSE
github-stars,Vue,PROPHET,2027-09-01,668.9008468082911,128.59548366700176,3212.2336011950492,53.272592065660405,9273.037193763439,3654.9754869222197,FALSE
google-trends,Angular,ARIMA,2026-08-01,4.652074133509458,3.055668291848109,6.248479975170808,2.210582087080599,7.093566179938318,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2026-09-01,3.708291523345702,1.151294778867801,6.265288267823603,0,7.618880580004645,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2026-10-01,2.7112818062260278,0,6.018929969612987,0,7.76989313960111,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2026-11-01,2.499450889195323,0,6.430058017232831,0,8.510795742928265,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2026-12-01,0,0,3.598702673010992,0,5.965270604203702,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-01-01,1.4426647633219662,0,6.395323123682205,0,9.017102089932557,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-02-01,1.5896335459599005,0,6.981619596713958,0,9.83596459400427,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-03-01,0.32204611468765165,0,6.120203749565454,0,9.189562995459575,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-04-01,0,0,4.414508628775217,0,7.684780367213469,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-05-01,0,0,4.657410367047657,0,8.116947316420376,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-06-01,0,0,4.631669310770231,0,8.270641208650662,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-07-01,0,0,4.139982413041669,0,7.949947967021055,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-08-01,0,0,2.7553614527918677,0,6.8237599588741364,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-09-01,0,0,2.7673857578147416,0,7.1041308520317354,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-10-01,0,0,2.5809797420221905,0,7.176602040578379,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-11-01,0,0,2.2925652169985513,0,7.13472735017313,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2027-12-01,0,0,0,0,4.714761911441446,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2028-01-01,0,0,2.3347579381306147,0,7.636481747192104,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2028-02-01,0,0,2.470229342080298,0,7.987459663649654,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2028-03-01,0,0,2.2851838820861428,0,8.00981863009126,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2028-04-01,0,0,1.2478562276959746,0,7.172640613645633,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2028-05-01,0,0,2.252490804709618,0,8.370881170695185,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2028-06-01,0,0,2.2841594137727643,0,8.590214617520285,1.264114854531591,TRUE
google-trends,Angular,ARIMA,2028-07-01,0,0,1.8555787625725788,0,8.34387314737187,1.264114854531591,TRUE
google-trends,Angular,ETS,2026-08-01,5.207046961005055,3.4245813988677885,6.989512523142322,2.4810011276582107,7.9330927943519,4.385396353726969,FALSE
google-trends,Angular,ETS,2026-09-01,6.047230920718349,3.526749782736031,8.567712058700666,2.1924876649847587,9.901974176451938,4.385396353726969,FALSE
google-trends,Angular,ETS,2026-10-01,5.37970058198694,2.2928791012977903,8.46652206267609,0.6588145158189063,10.100586648154973,4.385396353726969,FALSE
google-trends,Angular,ETS,2026-11-01,5.9685975999052525,2.4043152681639417,9.532879931646564,0.5174981757656223,11.419697024044883,4.385396353726969,FALSE
google-trends,Angular,ETS,2026-12-01,3.7541573834920063,0,7.739097813044573,0,9.848597851161808,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-01-01,7.733869763729242,3.3686215561467785,12.099117971311706,1.0577987413323697,14.409940786126114,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-02-01,9.652861128592505,4.937881425505627,14.367840831679384,2.4419219402340904,16.863800316950922,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-03-01,9.318424673453713,4.277921197882989,14.358928149024436,1.6096398366380544,17.027209510269373,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-04-01,7.479803047596894,2.133559789573569,12.826046305620219,0,15.65617653114294,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-05-01,7.35448381004498,1.7190638025673497,12.98990381752261,0,15.973114967285138,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-06-01,6.292314506939145,0.3818491828383017,12.202779831039988,0,15.331591176378282,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-07-01,6.7501721968113415,0.576852344536781,12.923492049085901,0,16.19145017641612,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-08-01,5.207046961005055,0,11.632427859069114,0,15.033819043957113,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-09-01,6.047230920718349,0,12.715151239072927,0,16.24493503744981,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-10-01,5.37970058198694,0,12.281642559332528,0,15.93530994073633,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-11-01,5.9685975999052525,0,13.096882438866476,0,16.870368493509357,4.385396353726969,FALSE
google-trends,Angular,ETS,2027-12-01,3.7541573834920063,0,11.101815951504252,0,14.991431443456438,4.385396353726969,FALSE
google-trends,Angular,ETS,2028-01-01,7.733869763729242,0.17319994427520768,15.294539583183276,0,19.29691642024955,4.385396353726969,FALSE
google-trends,Angular,ETS,2028-02-01,9.652861128592505,1.8850190984323651,17.420703158752644,0,21.53275033948085,4.385396353726969,FALSE
google-trends,Angular,ETS,2028-03-01,9.318424673453713,1.3487940990643494,17.288055247843076,0,21.5069228313523,4.385396353726969,FALSE
google-trends,Angular,ETS,2028-04-01,7.479803047596894,0,15.646237592669856,0,19.96928690511531,4.385396353726969,FALSE
google-trends,Angular,ETS,2028-05-01,7.35448381004498,0,15.713089846082351,0,20.13786860083216,4.385396353726969,FALSE
google-trends,Angular,ETS,2028-06-01,6.292314506939145,0,14.83877205099795,0,19.362993387220953,4.385396353726969,FALSE
google-trends,Angular,ETS,2028-07-01,6.7501721968113415,0,15.480476555966774,0,20.102020517285485,4.385396353726969,FALSE
google-trends,Angular,PROPHET,2026-08-01,2.7554377091019555,0.5353803048714817,4.9251811503888625,0,6.223592788875585,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2026-09-01,2.6654497095484206,0.2925335567383443,4.7442832536689155,0,6.015071582699689,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2026-10-01,0.7976708165352004,0,3.321165005626981,0,4.168182767825554,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2026-11-01,0.26397358017022854,0,2.3348522303088237,0,3.608241658524697,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2026-12-01,0,0,0,0,0.7077954888220955,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-01-01,0.549845412414626,0,2.6482453863282873,0,4.158424614623774,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-02-01,2.3119723905982568,0,4.433084138553109,0,5.802228556138072,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-03-01,1.3137490562793634,0,3.712556675028985,0,4.789311380660285,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-04-01,0,0,1.2528141943822533,0,2.3139031938354857,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-05-01,0,0,0.5456005002571184,0,1.7891705603022647,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-06-01,0,0,0,0,0.7488303704430654,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-07-01,0,0,0,0,0.6420015314493552,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-08-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-09-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-10-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-11-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2027-12-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2028-01-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2028-02-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2028-03-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2028-04-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2028-05-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2028-06-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,Angular,PROPHET,2028-07-01,0,0,0,0,0,2.5651196004474244,FALSE
google-trends,React,ARIMA,2026-08-01,39.47288165916083,32.48485462599957,46.460908692322086,28.785616568763892,50.16014674955776,14.968031797053827,FALSE
google-trends,React,ARIMA,2026-09-01,38.090632454821645,28.21057179075833,47.97069311888496,22.980383607046306,53.20088130259698,14.968031797053827,FALSE
google-trends,React,ARIMA,2026-10-01,37.982734506030006,25.88320246404811,50.0822665480119,19.478097104260495,56.48737190779951,14.968031797053827,FALSE
google-trends,React,ARIMA,2026-11-01,35.90449891983359,21.933752606757764,49.87524523290942,14.538086247130718,57.270911592536464,14.968031797053827,FALSE
google-trends,React,ARIMA,2026-12-01,31.773783503837272,16.154409974348418,47.393157033326126,7.8860130840281215,55.66155392364642,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-01-01,36.263071282491566,19.153193832226986,53.37294873275614,10.09577182766093,62.43037073732221,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-02-01,42.5850092576942,24.10445235936325,61.065566156025156,14.321436484811244,70.84858203057716,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-03-01,35.43491879898686,15.678551213273558,55.191286384700156,5.220161957050799,65.64967564092291,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-04-01,33.464560016856744,12.509915255105273,54.41920477860822,1.417196378850683,65.51192365486281,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-05-01,33.15547350081334,11.067462861541784,55.2434841400849,0,66.93617067058567,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-06-01,34.71056755437857,11.544573275911933,57.87656183284521,0,70.1398984315647,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-07-01,37.214706532247135,13.018707527880228,61.410705536614046,0.2101193634324261,74.21929370106184,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-08-01,35.47930983856421,9.535352318855484,61.42326735827294,0,75.15716886677868,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-09-01,34.29597946720413,6.71680980239001,61.875149132018244,0,76.47467966143681,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-10-01,34.203609061482936,5.080898558908718,63.32631956405716,0,78.74295125562685,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-11-01,32.424451381183715,1.8359905726878054,63.012912189679625,0,79.20546522333055,14.968031797053827,FALSE
google-trends,React,ARIMA,2027-12-01,28.88818527819067,0,60.875301469698684,0,77.80825793871745,14.968031797053827,FALSE
google-trends,React,ARIMA,2028-01-01,32.73142176375404,0,66.05854690027276,0,83.7008612557016,14.968031797053827,FALSE
google-trends,React,ARIMA,2028-02-01,38.143572617903686,3.5282734355866125,72.75887180022076,0,91.08310430392626,14.968031797053827,FALSE
google-trends,React,ARIMA,2028-03-01,32.022448314703006,0,67.87967359912044,0,86.86134206856599,14.968031797053827,FALSE
google-trends,React,ARIMA,2028-04-01,30.335642938327112,0,67.39319645597865,0,87.01028030954951,14.968031797053827,FALSE
google-trends,React,ARIMA,2028-05-01,30.071036917456304,0,68.29124021793277,0,88.5237936888152,14.968031797053827,FALSE
google-trends,React,ARIMA,2028-06-01,31.40233811707244,0,70.75085280245663,0,91.5806982408223,14.968031797053827,FALSE
google-trends,React,ARIMA,2028-07-01,33.54610763223386,0,73.99146923974133,0,95.40195036512219,14.968031797053827,FALSE
google-trends,React,ETS,2026-08-01,41.49909875333625,33.41305054072026,49.585146965952234,29.13255518218702,53.86564232448548,9.320439887219008,TRUE
google-trends,React,ETS,2026-09-01,41.49909875333625,30.064272218915896,52.9339252877566,24.011040699735542,58.98715680693695,9.320439887219008,TRUE
google-trends,React,ETS,2026-10-01,41.49909875333625,27.494587335660256,55.50361017101224,20.081046809354863,62.91715069731764,9.320439887219008,TRUE
google-trends,React,ETS,2026-11-01,41.49909875333625,25.3282168286127,57.6699806780598,16.767869029279645,66.23032847739285,9.320439887219008,TRUE
google-trends,React,ETS,2026-12-01,41.49909875333625,23.419593660583175,59.57860384608932,13.848881787586464,69.14931571908603,9.320439887219008,TRUE
google-trends,React,ETS,2027-01-01,41.49909875333625,21.694059329633557,61.304138177038936,11.209904758744493,71.78829274792801,9.320439887219008,TRUE
google-trends,React,ETS,2027-02-01,41.49909875333625,20.10726225550485,62.89093525116765,8.783108054123275,74.21508945254922,9.320439887219008,TRUE
google-trends,React,ETS,2027-03-01,41.49909875333625,18.630304492914803,64.3678930137577,6.524296080269373,76.47390142640313,9.320439887219008,TRUE
google-trends,React,ETS,2027-04-01,41.49909875333625,17.24311324251813,65.75508426415436,4.402770139726222,78.59542736694627,9.320439887219008,TRUE
google-trends,React,ETS,2027-05-01,41.49909875333625,15.931073501538801,67.06712400513369,2.3961785145878665,80.60201899208462,9.320439887219008,TRUE
google-trends,React,ETS,2027-06-01,41.49909875333625,14.683152052686548,68.31504545398595,0.4876473551365734,82.51055015153592,9.320439887219008,TRUE
google-trends,React,ETS,2027-07-01,41.49909875333625,13.490777139436943,69.50742036723555,0,84.33413021563203,9.320439887219008,TRUE
google-trends,React,ETS,2027-08-01,41.49909875333625,12.347132064909335,70.65106544176317,0,86.08318442260669,9.320439887219008,TRUE
google-trends,React,ETS,2027-09-01,41.49909875333625,11.246689857866688,71.75150764880581,0,87.76616554553544,9.320439887219008,TRUE
google-trends,React,ETS,2027-10-01,41.49909875333625,10.184895487817592,72.8133020188549,0,89.39003990239698,9.320439887219008,TRUE
google-trends,React,ETS,2027-11-01,41.49909875333625,9.157942182648291,73.84025532402421,0,90.96062944873401,9.320439887219008,TRUE
google-trends,React,ETS,2027-12-01,41.49909875333625,8.162609878451924,74.83558762822057,0,92.48285884731862,9.320439887219008,TRUE
google-trends,React,ETS,2028-01-01,41.49909875333625,7.1961459259072384,75.80205158076527,0,93.96093791200211,9.320439887219008,TRUE
google-trends,React,ETS,2028-02-01,41.49909875333625,6.256175281292194,76.74202222538031,0,95.39849895870684,9.320439887219008,TRUE
google-trends,React,ETS,2028-03-01,41.49909875333625,5.340631736164639,77.65756577050786,0,96.7987019805537,9.320439887219008,TRUE
google-trends,React,ETS,2028-04-01,41.49909875333625,4.447704458284136,78.55049304838836,0,98.16431640646678,9.320439887219008,TRUE
google-trends,React,ETS,2028-05-01,41.49909875333625,3.575795872614563,79.42240163405793,0,99.4977855166211,9.320439887219008,TRUE
google-trends,React,ETS,2028-06-01,41.49909875333625,2.723488073960901,80.2747094327116,0,100,9.320439887219008,TRUE
google-trends,React,ETS,2028-07-01,41.49909875333625,1.8895157495476198,81.10868175712488,0,100,9.320439887219008,TRUE
google-trends,React,PROPHET,2026-08-01,30.57176012540412,12.786516013376456,48.47335175730386,4.499590886670316,57.667338088791816,22.308185170589006,FALSE
google-trends,React,PROPHET,2026-09-01,28.482118464086703,10.248181555304248,44.9445949390604,3.7582520993675237,55.62885803723619,22.308185170589006,FALSE
google-trends,React,PROPHET,2026-10-01,27.532622211324558,10.33810650755014,45.356713453372066,0,54.42357575423247,22.308185170589006,FALSE
google-trends,React,PROPHET,2026-11-01,26.282612340907487,8.15694054403139,43.45654474494552,0,54.61629886761255,22.308185170589006,FALSE
google-trends,React,PROPHET,2026-12-01,21.70649995961074,4.130309816124296,39.06591552791564,0,49.75151494334639,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-01-01,32.204130586057396,15.076804607621103,49.919755392880134,4.361242501099676,60.194592431961944,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-02-01,40.72254992385822,23.386843980269163,58.9823420849987,14.422341707118964,67.63280331744305,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-03-01,33.11559649988242,15.927104443592164,50.2939696574103,8.38392514162312,59.248523229529965,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-04-01,32.12173197400279,14.646760258398448,50.632354020505964,4.051376982980975,61.52336505538021,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-05-01,29.18076024701754,12.603422807301573,46.85689282476784,0.9057330388792602,56.73963132101978,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-06-01,31.288815041222314,13.990411272690197,48.08632944435328,2.2876034660017845,57.57054366089349,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-07-01,32.8680813383848,15.063463230842487,50.72529932161422,4.260606521708724,60.742797740764885,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-08-01,21.934908099864266,3.395149432139509,39.72741004782467,0,49.122002827784456,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-09-01,18.29928930222956,0.0075858075052325676,34.54526606888981,0,43.77671088092331,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-10-01,16.63623798493456,0,34.03189583649972,0,44.03447835235662,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-11-01,14.704314888520958,0,32.693769767639004,0,41.092724144702004,22.308185170589006,FALSE
google-trends,React,PROPHET,2027-12-01,11.426278642214154,0,29.98237189311569,0,37.264031574812186,22.308185170589006,FALSE
google-trends,React,PROPHET,2028-01-01,22.835084560918858,4.687229200027188,39.09343895923296,0,50.0216985244191,22.308185170589006,FALSE
google-trends,React,PROPHET,2028-02-01,32.45228605772682,13.903367071544391,49.94945806676603,6.155894423081864,60.4402183810542,22.308185170589006,FALSE
google-trends,React,PROPHET,2028-03-01,27.3523835428187,10.485464738407513,45.817180949857786,0,54.895306199530516,22.308185170589006,FALSE
google-trends,React,PROPHET,2028-04-01,22.098083146784223,3.623571301578602,41.22026215267393,0,49.87670085477777,22.308185170589006,FALSE
google-trends,React,PROPHET,2028-05-01,21.74320583110019,4.999808663198115,38.974606207014496,0,50.04824845499031,22.308185170589006,FALSE
google-trends,React,PROPHET,2028-06-01,20.7128607352125,3.9187163418254247,38.30995072205448,0,46.565676223987886,22.308185170589006,FALSE
google-trends,React,PROPHET,2028-07-01,21.68424982965516,3.7717825878691538,38.796642940108335,0,48.42198462962306,22.308185170589006,FALSE
google-trends,Vue,ARIMA,2026-08-01,9.88048455941022,8.160910895377217,11.600058223443224,7.250623583947995,12.510345534872446,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2026-09-01,9.800807599017034,7.3689632018419635,12.232651996192104,6.081622540362616,13.519992657671452,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2026-10-01,9.800807599017034,6.822418645554496,12.779196552479572,5.24575477267381,14.355860425360259,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2026-11-01,9.402422797051102,5.963275468985094,12.84157012511711,4.14270084612665,14.662144747975553,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2026-12-01,9.103634195576653,5.25855059048047,12.948717800672835,3.2230862830692093,14.984182108084097,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-01-01,9.302826596559619,5.090748544550689,13.51490464856855,2.8610091122191337,15.744644080900105,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-02-01,10.199192400982966,5.649628124895503,14.748756677070428,3.2412342772361784,17.157150524729754,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-03-01,9.163391915871543,4.299703121521402,14.027080710221684,1.7250217985627083,16.60176203318038,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-04-01,9.203230396068136,4.044509403969124,14.36195138816715,1.3136474696814586,17.092813322454813,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-05-01,9.0837149554783565,3.6459455726929013,14.52148433826381,0.7673643434255375,17.400065567531176,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-06-01,9.103634195576653,3.4004535526025235,14.806814838550782,0.38137208917040155,17.825896301982905,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-07-01,11.39434680688076,5.437568899955683,17.351124713805838,2.284241154194312,20.504452459567208,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-08-01,11.34673367174953,4.922916451278622,17.770550892220434,1.522353027307176,21.171114316191883,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-09-01,11.314991581662042,4.455862458252393,18.17412070507169,0.8248588327080295,21.805124330616053,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-10-01,11.314991581662042,4.046575180464715,18.58340798285937,0.1989079577204933,22.43107520560359,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-11-01,11.156281131224608,3.5004270553698333,18.812135207079383,0,22.86489954580476,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2027-12-01,11.037248293396532,3.012640746583413,19.061855840209653,0,23.309826474937253,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2028-01-01,11.11660351861525,2.7394589615506,19.4937480756799,0,23.928340530660627,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2028-02-01,11.473702032099478,2.7582688483990943,20.189135215799862,0,24.802806852363943,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2028-03-01,11.061054860962148,2.019981903113967,20.10212781881033,0,24.888182738919355,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2028-04-01,11.076925906005892,1.7215410994508176,20.432310712560966,0,25.384752274716316,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2028-05-01,11.029312770874661,1.3698381718962356,20.688787369853088,0,25.80220434432599,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2028-06-01,11.037248293396532,1.0829691041283667,20.991527482664697,0,26.261004580355845,1.9349144893189862,FALSE
google-trends,Vue,ARIMA,2028-07-01,11.94983338341178,1.7092328723340646,22.190433894489495,0,27.6114803443325,1.9349144893189862,FALSE
google-trends,Vue,ETS,2026-08-01,9.670229878471156,7.849746767364776,11.490712989577537,6.886041221407121,12.454418535535192,3.03754719143142,FALSE
google-trends,Vue,ETS,2026-09-01,9.670229878471156,7.1683921066907414,12.17206765025157,5.843999190853227,13.496460566089086,3.03754719143142,FALSE
google-trends,Vue,ETS,2026-10-01,9.670229878471156,6.636383192366069,12.704076564576244,5.030361769180299,14.310097987762013,3.03754719143142,FALSE
google-trends,Vue,ETS,2026-11-01,9.670229878471156,6.184651132656562,13.15580862428575,4.339497201966036,15.000962554976276,3.03754719143142,FALSE
google-trends,Vue,ETS,2026-12-01,9.670229878471156,5.785092471408433,13.55536728553388,3.728424962024927,15.612034794917385,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-01-01,9.670229878471156,5.422957088757539,13.917502668184774,3.174586687697073,16.16587306924524,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-02-01,9.670229878471156,5.089361005787142,14.25109875115517,2.6643955057076347,16.676064251234678,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-03-01,9.670229878471156,4.778461986674884,14.561997770267428,2.188916487405388,17.151543269536923,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-04-01,9.670229878471156,4.486174845421009,14.854284911521304,1.7419018799531143,17.598557876989197,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-05-01,9.670229878471156,4.209510139812506,15.130949617129806,1.3187797260227647,18.021680030919548,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-06-01,9.670229878471156,3.9462021407099375,15.394257616232375,0.9160848919190503,18.42437486502326,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-07-01,9.670229878471156,3.6944849858955493,15.645974771046763,0.5311167244326018,18.80934303250971,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-08-01,9.670229878471156,3.4529506906248306,15.887509066317481,0.16172189671788573,19.178737860224427,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-09-01,9.670229878471156,3.2204551554199172,16.120004601522396,0,19.534309097324318,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-10-01,9.670229878471156,2.9960537153335425,16.34440604160877,0,19.877501484172456,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-11-01,9.670229878471156,2.778955617851575,16.561504139090736,0,20.209524372378283,3.03754719143142,FALSE
google-trends,Vue,ETS,2027-12-01,9.670229878471156,2.568491048187296,16.77196870875502,0,20.531402155258142,3.03754719143142,FALSE
google-trends,Vue,ETS,2028-01-01,9.670229878471156,2.36408671726461,16.976373039677704,0,20.84401160279311,3.03754719143142,FALSE
google-trends,Vue,ETS,2028-02-01,9.670229878471156,2.1652474420807284,17.175212314861582,0,21.14811003203333,3.03754719143142,FALSE
google-trends,Vue,ETS,2028-03-01,9.670229878471156,1.9715420130610743,17.368917743881237,0,21.444356921113496,3.03754719143142,FALSE
google-trends,Vue,ETS,2028-04-01,9.670229878471156,1.7825921885480147,17.557867568394297,0,21.733330740729862,3.03754719143142,FALSE
google-trends,Vue,ETS,2028-05-01,9.670229878471156,1.5980640101319956,17.742395746810317,0,22.015542236195117,3.03754719143142,FALSE
google-trends,Vue,ETS,2028-06-01,9.670229878471156,1.41766086728056,17.922798889661752,0,22.291445034172966,3.03754719143142,FALSE
google-trends,Vue,ETS,2028-07-01,9.670229878471156,1.2411178989713623,18.09934185797095,0,22.561444204641603,3.03754719143142,FALSE
google-trends,Vue,PROPHET,2026-08-01,3.041908783425456,1.0413213418525178,5.01994572997733,0,6.223525006526402,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2026-09-01,2.858477640992717,0.828035259903381,4.80692908950726,0,5.811403744885918,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2026-10-01,2.2822932243389467,0.2782231973778698,4.327075529708578,0,5.122666393004154,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2026-11-01,2.4707769465049707,0.4218605757764198,4.3260338647004115,0,5.33403211203792,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2026-12-01,0.9006537125290053,0,2.9303192546968755,0,4.107219875298978,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2027-01-01,2.6650782344466717,0.762058785255159,4.654676855811181,0,5.570224210308895,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2027-02-01,3.9296020988547697,1.7878494424878077,5.919879836607528,1.1554433456619944,6.903210513493901,1.8498308192029285,TRUE
google-trends,Vue,PROPHET,2027-03-01,2.5435787635370137,0.546994420633312,4.397205021959134,0,5.742521070242236,1.8498308192029285,TRUE
